center_hz,width_hz,sample_pos,level_db,time_sec
2001953.125,2294921.75,58638336,-72.26168060302734,5.8638336
2441.375,2270507.75,58646528,-75.83995056152344,5.8646528
0.0,2285156.25,58654720,-71.9272689819336,5.865472
-2441.4375,2290039.0,58662912,-72.23455047607422,5.8662912
996093.75,2294922.0,58679296,-76.19853973388672,5.8679296
998535.1875,2290039.0,58687488,-74.8132553100586,5.8687488
0.0,2285156.25,58728448,-71.82750701904297,5.8728448
0.0,2285156.25,58736640,-72.68875885009766,5.873664
-4882.8125,2275390.5,58744832,-75.97435760498047,5.8744832
0.0,2294922.0,58753024,-71.72087097167969,5.8753024
-2441.4375,2290039.0,58761216,-72.83158111572266,5.8761216
0.0,2294922.0,58769408,-73.32257080078125,5.8769408
0.0,2285156.25,58777600,-73.0064926147461,5.87776
0.0,2304687.5,58785792,-73.27578735351562,5.8785792
2441.4375,2290039.0,58793984,-71.43485260009766,5.8793984
-4882.8125,2275390.5,58802176,-73.1158447265625,5.8802176
2441.375,2299804.75,58810368,-72.94617462158203,5.8810368
0.0,2285156.25,58818560,-71.77328491210938,5.881856
0.0,2294922.0,58826752,-72.66204833984375,5.8826752
0.0,2304687.5,58834944,-73.25904083251953,5.8834944
4882.875,2285156.25,58843136,-73.47993469238281,5.8843136
2441.4375,2290039.0,58851328,-73.00192260742188,5.8851328
9765.625,2304687.5,58867712,-79.85533905029297,5.8867712
0.0,2294922.0,58875904,-72.98947143554688,5.8875904
-2441.375,2299804.75,58884096,-71.93930053710938,5.8884096
-4882.8125,2294922.0,58892288,-72.274658203125,5.8892288
2441.375,2299804.75,58900480,-72.9783706665039,5.890048
7324.25,2290039.0,58908672,-71.82305908203125,5.8908672
0.0,2285156.25,58916864,-72.17276000976562,5.8916864
0.0,2285156.25,58925056,-73.1803207397461,5.8925056
-2441.4375,2290039.0,58933248,-73.12028503417969,5.8933248
-4882.8125,2294922.0,58941440,-74.3790283203125,5.894144
-2441.4375,2290039.0,58949632,-73.58633422851562,5.8949632
-4882.8125,2294922.0,58957824,-73.09020233154297,5.8957824
-2441.4375,2280273.5,58966016,-73.01132202148438,5.8966016
2441.4375,2290039.0,58974208,-71.94509887695312,5.8974208
-4882.8125,2294922.0,58982400,-72.10541534423828,5.89824
2441.4375,2290039.0,58990592,-73.125,5.8990592
-7324.25,2290039.0,58998784,-71.68838500976562,5.8998784
-2441.4375,2290039.0,59006976,-72.51542663574219,5.9006976
-2441.4375,2280273.5,59015168,-73.05565643310547,5.9015168
2441.375,2299804.75,59023360,-73.17112731933594,5.902336
-4882.8125,2294922.0,59031552,-73.0135498046875,5.9031552
-7324.1875,2299804.5,59039744,-72.46026611328125,5.9039744
-2441.375,2270507.75,59047936,-74.0814437866211,5.9047936
2441.4375,2280273.5,59056128,-73.1079330444336,5.9056128
2441.4375,2290039.0,59064320,-72.22512817382812,5.906432
7324.25,2290039.0,59072512,-71.83466339111328,5.9072512
-2441.4375,2290039.0,59080704,-73.31240844726562,5.9080704
7324.25,2290039.0,59088896,-79.29095458984375,5.9088896
2441.4375,2280273.5,59097088,-73.17633819580078,5.9097088
-2441.4375,2290039.0,59105280,-73.21756744384766,5.910528
0.0,2285156.25,59113472,-73.30367279052734,5.9113472
-2441.4375,2290039.0,59121664,-73.22109985351562,5.9121664
0.0,2304687.5,59129856,-72.61626434326172,5.9129856
-2441.375,2299804.75,59138048,-71.79119873046875,5.9138048
2441.375,2270507.75,59146240,-76.31938934326172,5.914624
0.0,2294922.0,59154432,-71.98678588867188,5.9154432
0.0,2304687.5,59162624,-72.42699432373047,5.9162624
-4882.875,2285156.25,59170816,-73.15862274169922,5.9170816
-2441.375,2299804.75,59179008,-73.31868743896484,5.9179008
-9765.625,2294921.75,59187200,-73.27418518066406,5.91872
-2441.4375,2290039.0,59195392,-71.2998046875,5.9195392
-7324.25,2290039.0,59203584,-73.1074447631836,5.9203584
2441.4375,2280273.5,59211776,-72.8320083618164,5.9211776
0.0,2304687.5,59219968,-72.34976959228516,5.9219968
-2441.4375,2290039.0,59228160,-71.93896484375,5.922816
9765.625,2294921.75,59244544,-78.69987487792969,5.9244544
-2441.4375,2280273.5,59252736,-72.0129623413086,5.9252736
-2441.4375,2290039.0,59260928,-73.1878433227539,5.9260928
0.0,2285156.25,59269120,-73.28099822998047,5.926912
0.0,2285156.25,59277312,-73.27057647705078,5.9277312
-4882.875,2285156.25,59285504,-72.85934448242188,5.9285504
-2441.375,2299804.75,59293696,-71.51258850097656,5.9293696
2441.4375,2290039.0,59301888,-73.14280700683594,5.9301888
-4882.875,2285156.25,59310080,-72.64491271972656,5.931008
